iteration,sigma,mu,objective,fidelity_term,sparsity_term,absolute_residual,relative_residual,normalized_rmse,gradient_fidelity_norm,gradient_sparsity_norm,gradient_total_norm,active_count,patch_id
137,0.01,0.0015625,-5.9514776100626055,0.14832179474473828,-6.099799404807344,0.5446499696956537,0.09653466154377793,0.0883538921028557,0.6556866458917227,0.633351202641893,0.07955973310677769,64,0
138,0.01,0.0015625,-5.951486098662369,0.14829436336761945,-6.0997804620299885,0.5445996022172978,0.0965257343286004,0.08834572141893803,0.6556111820847962,0.6625785518367703,0.07446440826224264,64,0
139,0.01,0.0015625,-5.9514943123422945,0.14829720965674384,-6.099791521999038,0.544604828580768,0.09652666065790688,0.08834656924704751,0.6556281136197447,0.6456746260360693,0.07272603835063027,64,0
140,0.01,0.0015625,-5.951502430593166,0.14828296184372625,-6.0997853924368926,0.5445786662066854,0.09652202359544886,0.08834232514954368,0.655592839817888,0.6550968885112337,0.07212797511918037,64,0
141,0.01,0.0015625,-5.951510510862107,0.1482783922136122,-6.099788903075719,0.5445702750125316,0.09652053632631702,0.08834096391810307,0.6555871208918761,0.6497171189205665,0.07190245348139804,64,0
142,0.01,0.0015625,-5.95151857153622,0.14826837001829696,-6.099786941554517,0.5445518708411476,0.09651727434053826,0.08833797836726642,0.6555647271438905,0.6527284613332152,0.07179702088451664,64,0
143,0.01,0.0015625,-5.951526618508768,0.1482614465338236,-6.099788065042592,0.5445391565972526,0.09651502084691946,0.08833591584455316,0.6555517980475571,0.6510053796937287,0.07173014010271425,64,0
144,0.01,0.0015625,-5.95153465367531,0.1482527888565352,-6.099787442531845,0.5445232572747195,0.09651220282469435,0.08833333663385684,0.6555335534904022,0.6519606818045997,0.07167563335026242,64,0
145,0.01,0.0015625,-5.951542677652477,0.14824512835006745,-6.099787806002545,0.544509188811479,0.09650970930699872,0.08833105442775684,0.6555183505558552,0.6514030726005074,0.0716251119289176,64,0
146,0.01,0.0015625,-5.951550690647689,0.1482369213137071,-6.099787611961396,0.544494116246828,0.09650703782070817,0.08832860933489906,0.6555014638234762,0.6517008162935315,0.07157588935062789,64,0
147,0.01,0.0015625,-5.951558692737441,0.1482290401749421,-6.099787732912383,0.5444796418139839,0.09650447234828848,0.08832626127183303,0.6554855651579845,0.6515152418079013,0.07152710540988194,64,0
148,0.01,0.0015625,-5.951566683956314,0.14822099184045084,-6.099787675796765,0.544464859913752,0.0965018523798404,0.0883238633309704,0.6554691437426546,0.6516028816075423,0.07147848467782018,64,0
149,0.01,0.0015625,-5.95157466432547,0.14821305496935586,-6.0997877192948255,0.5444502823387198,0.09649926862632867,0.08832149853603204,0.6554530538002964,0.6515361392161607,0.07142993895492067,64,0
0,2.1877237224131356,0.2,-6.384754290992279,2.3953949285576223e-30,-6.384754290992279,2.1887873028495126e-15,1.8532118287455728e-15,3.550681868212167e-16,2.216938388029464e-15,0.024480790365949214,0.0244807903659489,64,1
1,2.0783375362924787,0.2,-6.383265604269909,1.1168679493559084e-05,-6.383276772949403,0.004726241528648125,0.004001634464434509,0.0007666976173845265,0.005589071264388835,0.026910806040518077,0.022582160681580168,64,1
2,1.9744206594778546,0.2,-6.381610519485944,3.7154688553922657e-05,-6.3816476741744985,0.00862028869051642,0.007298663030285803,0.0013983954819330139,0.009850991189308232,0.029580178795085448,0.021934598305323547,64,1
3,1.8756996265039618,0.2,-6.379784891298103,7.300932564514112e-05,-6.379857900623748,0.012083817744830572,0.010231178676873625,0.0019602540872515417,0.013412579161966228,0.03250598826091268,0.02201338745705749,64,1
4,1.7819146451787637,0.2,-6.377779285028594,0.00011775056889486842,-6.377897035597488,0.015346046324370874,0.01299325637341608,0.0024894574434779584,0.01662078951536376,0.03570686678357642,0.022572246836492223,64,1
5,1.6928189129198254,0.2,-6.375581714834442,0.00017200772900585463,-6.375753722563448,0.018547653706377776,0.01570400705422002,0.003008826742889858,0.019679275199398775,0.03920269797868358,0.023488677835428972,64,1
6,1.608177967273834,0.2,-6.373178722792726,0.00023722533380368655,-6.37341594812653,0.02178188852251735,0.018442382871005684,0.0035334889110346106,0.02271575371346432,0.04301438115368012,0.024698212866617563,64,1
7,1.5277690689101424,0.2,-6.370555889521458,0.0003153921643830914,-6.370871281685841,0.025115420139153213,0.02126483172905796,0.004074259147269608,0.02581610246690852,0.047163619546208825,0.026165738032773275,64,1
8,1.4513806154646351,0.2,-6.367698143090132,0.00040896203006300647,-6.3681071051201945,0.028599371673622708,0.024214638768805332,0.004639430716341951,0.029025183974636215,0.051672706869537385,0.027854664524043546,63,1
9,1.3788115846914033,0.2,-6.364589773472071,0.0005210826030444556,-6.365110856075115,0.03228258363404192,0.027333156481302932,0.005236926594886977,0.032451617613110835,0.05656429339539385,0.029805013599143764,64,1
10,1.309871005456833,0.2,-6.361215549490845,0.0006546464913555846,-6.361870195982201,0.03618415375148588,0.030636554615472624,0.0058698448439800524,0.03605967048837091,0.06186118400599599,0.031966637111160184,64,1
11,1.2443774551839912,0.2,-6.357559707700654,0.0008139009887880341,-6.358373608689442,0.040346028027255273,0.03416034819174505,0.0065449900035629265,0.039914937510317265,0.06758584031269378,0.03435334070187135,64,1
12,1.1821585824247915,0.2,-6.3536070556229225,0.001003371986101886,-6.354610427609025,0.04479669599651041,0.03792865885203845,0.007266983686516661,0.04404603088921779,0.07376024369913939,0.03696741751304228,64,1
13,1.123050653303552,0.2,-6.3493431185741445,0.001228229979102787,-6.350571348553247,0.049562687156827705,0.04196394870523626,0.008040129545639983,0.048479287574509713,0.08040538729915907,0.039813172199339185,64,1
14,1.0668981206383743,0.2,-6.344754543723305,0.0014943350294015483,-6.346248878752706,0.05466873017368427,0.04628715512397018,0.008868439100189262,0.0532391198693364,0.08754078224250056,0.042896296404630684,64,1
15,1.0135532146064556,0.2,-6.3398295718791635,0.0018082729875616846,-6.341637844866725,0.060137725057765275,0.050917667187583324,0.009755627222441752,0.05834814960871083,0.09518387239252808,0.04622356465623633,64,1
16,0.9628755538761328,0.2,-6.3345585881632696,0.0021773756785171297,-6.336735963841787,0.06599053990561268,0.055873153585630234,0.010705079164674787,0.0638271389378234,0.1033493394867171,0.04980267514092313,64,1
17,0.914731776182326,0.2,-6.32893476256588,0.002609716683452812,-6.331544479249333,0.07224564600656308,0.061169253668652716,0.011719791365694662,0.06969474513759714,0.11204827853523636,0.05364218362892566,64,1
18,0.8689951873732097,0.2,-6.322954792349423,0.00311407229846177,-6.326068864647884,0.07891859474752158,0.06681913455166852,0.012802286593585684,0.07596711064380625,0.12128722266274274,0.05775151821434184,64,1
19,0.8255454280045492,0.2,-6.31661975983058,0.0036998346444045388,-6.320319594474984,0.08602133042919691,0.0728329092864715,0.01395450246978323,0.08265728530292506,0.1310669989664703,0.062141085258288084,64,1
20,0.7842681566043217,0.2,-6.30993612124366,0.004376860848357115,-6.314312982092017,0.09356132586017703,0.07921690498271328,0.015177651243916282,0.08977446763575979,0.14138140475247069,0.06682249953637862,64,1
21,0.7450547487741056,0.2,-6.302916845355244,0.0051552388443891,-6.308072084199633,0.1015405223976034,0.08597276535699147,0.01647204784569925,0.09732304451267626,0.15221570994311462,0.0718089986312488,64,1
22,0.7078020113354003,0.2,-6.295582724521556,0.006044946951985211,-6.3016276714735415,0.10995405360408693,0.09309637007320874,0.017836902834743026,0.1053014043844523,0.16354502084429628,0.07711613245537188,64,1
23,0.6724119107686303,0.2,-6.2879638861073355,0.00705538161384576,-6.295019267721181,0.11878873358905516,0.100576554844936,0.019270077177140077,0.11370049973997241,0.1753325882174903,0.08276284681645577,64,1
24,0.6387913152301987,0.2,-6.28010153823627,0.008194726699832778,-6.288296264936102,0.12802130057012215,0.10839362428641361,0.020767797313493718,0.12250214324930549,0.18752821460911961,0.08877308805330082,64,1
25,0.6068517494686888,0.2,-6.272049988839051,0.009469140704399704,-6.28151912954345,0.1376164285570564,0.11651766843659885,0.022324332611465745,0.13167704506633982,0.20006701642963481,0.09517800831832841,64,1
26,0.5765091619952544,0.2,-6.263878975562897,0.010881748461154877,-6.274760724024052,0.14752456379298245,0.12490673090791536,0.023931644390193452,0.14118264554732626,0.21286892245084624,0.10201868182996253,64,1
27,0.5476837038954916,0.2,-6.255676323830122,0.012431447109257832,-6.2681077709393795,0.15767972037809955,0.13350494247548145,0.02557902832323657,0.15096088250864892,0.22583941954665343,0.10934884129587262,64,1
28,0.520299518700717,0.2,-6.247550885431619,0.014111579800316274,-6.261662465231935,0.16799749879278725,0.1422408433917477,0.027252793000579513,0.1609361746977324,0.2388721216980636,0.11723635489567243,64,1
29,0.4942845427656811,0.2,-6.239635552858697,0.015908604837578194,-6.255544157696275,0.17837379200756032,0.15102628787011965,0.02893605003194949,0.1710141257173304,0.2518535893270348,0.12576083123454845,64,1
30,0.46957031562739704,0.2,-6.232089817887003,0.017801001458062467,-6.249890819345065,0.18868493028359454,0.1597565666852886,0.03060873753656356,0.18108176927234768,0.2646701909869585,0.135002872068653,64,1
31,0.44609179984602715,0.2,-6.2251007466916235,0.01975880554845161,-6.244859552240075,0.1987903697287754,0.16831268353140721,0.03224805628451167,0.19101056312239656,0.2772153171206628,0.14501865734885167,64,1
32,0.42378720985372575,0.2,-6.218880311385336,0.021744329657894138,-6.24062464104323,0.20853934716448183,0.17656698959326353,0.0338295492587037,0.20066366944321554,0.2893927627740756,0.1557934989642172,64,1
33,0.40259784936103943,0.2,-6.213655885751932,0.02371470113517783,-6.23737058688711,0.21778292465286542,0.18439338145833756,0.03532905553520161,0.2099090023351169,0.30110943979471777,0.1671731285791377,64,1
34,0.38246795689298746,0.2,-6.209650053801721,0.025626666398484363,-6.235276720200206,0.22639198925087595,0.19168254122580208,0.03672563022889742,0.2186384523226663,0.3122508428745825,0.17878571202986024,64,1
35,0.36334455904833807,0.2,-6.2070472413486515,0.027443405766942403,-6.234490647115594,0.23427934508591405,0.19836064151996438,0.03800512830142131,0.22679082213992105,0.3226410698146336,0.1899905599478318,64,1
36,0.34517733109592114,0.2,-6.205950091787805,0.029141755664394565,-6.2350918474522,0.24141978238907666,0.20440633762547897,0.03916346018823546,0.23437114815842153,0.33200753688860385,0.19990823609555064,64,1
37,0.32791846454112505,0.2,-6.206338119751431,0.030716679379108682,-6.237054799130539,0.2478575372229325,0.20985708352168078,0.04020780192627499,0.2414543122441117,0.33998654812364787,0.20757303706419705,64,1
38,0.3115225413140688,0.2,-6.208049434926294,0.032179423724610315,-6.240228858650904,0.25369045596793866,0.21479572420197185,0.04115402629443015,0.2481616516345028,0.3461937840755093,0.2121819750938586,64,1
39,0.2959464142483654,0.2,-6.210802503877924,0.03354817358861117,-6.244350677466535,0.25902962606084723,0.2193163156541341,0.042020154054560645,0.2546113187959529,0.3503372100872588,0.21332779175415525,64,1
40,0.2811490935359471,0.2,-6.214254608249438,0.03483488672962187,-6.24908949497906,0.2639503238475826,0.2234825931778516,0.042818396642479856,0.2608630882480607,0.35231200884017566,0.2110863087436619,64,1
41,0.2670916388591497,0.2,-6.2180709387850985,0.03603570791650258,-6.254106646701601,0.26846119986509254,0.2273018810468789,0.04355015736058499,0.2668892374316836,0.35223368861234916,0.20592278265730327,64,1
42,0.2537370569161922,0.2,-6.2219745609852355,0.037130809156918895,-6.259105370142154,0.2725098499391128,0.23072980947000987,0.04420693512925373,0.272589833708107,0.35041303431136245,0.1985007121856481,64,1
43,0.24105020407038258,0.2,-6.225764914444504,0.03809333843663571,-6.26385825288114,0.27601934148401885,0.23370124083542182,0.04477624983511478,0.27784183701568094,0.3472998603890794,0.18950645163852953,64,1
44,0.22899769386686344,0.2,-6.229312157349319,0.03890175663856452,-6.268213913987883,0.2789328114029059,0.23616803005214776,0.04524887706577836,0.2825528456767874,0.343415699523591,0.17954593022816004,64,1
45,0.21754780917352026,0.2,-6.232541491575866,0.0395492441266379,-6.272090735702504,0.2812445346193874,0.23812532978793843,0.04562388809121697,0.2866951341548524,0.33928598744800775,0.1691056395540509,64,1
46,0.20667041871484423,0.2,-6.235417261345563,0.04004709557654862,-6.275464356922112,0.28300917149996613,0.23961942011652893,0.04591014999376421,0.29031313993534635,0.33538014397192706,0.15854723384901567,64,1
47,0.19633689777910202,0.2,-6.237930192458165,0.04042256498170118,-6.278352757439866,0.28433278031806736,0.24074009891210846,0.0461248676972578,0.29351096692877765,0.33206749404961194,0.14811604076252885,64,1
48,0.1865200528901469,0.2,-6.240087864828572,0.040713321061338494,-6.280801185889911,0.2853535388297769,0.24160435911031505,0.04629045659365864,0.2964298326685825,0.32959441869738476,0.1379592945766164,64,1
49,0.17719405024563953,0.2,-6.241907962888612,0.04096073937929556,-6.2828687022679075,0.2862192843932622,0.24233737228014032,0.046430899069304886,0.29922303064587485,0.3280836775798571,0.12815290174901595,64,1
50,0.16833434773335754,0.2,-6.243413912177688,0.04120372918648723,-6.284617641364176,0.2870669928308973,0.243055113698828,0.04656841553676259,0.3020173040479396,0.32755195030585377,0.11868970449804148,63,1
51,0.15991763034668965,0.2,-6.244630034192515,0.04147725903393956,-6.286107293226455,0.28801825995564784,0.24386053663123877,0.04672273144161459,0.3049372217557327,0.3279291047621936,0.10974933698190889,64,1
52,0.15192174882935516,0.2,-6.245590379873355,0.04179769761327899,-6.287388077486634,0.28912868281538234,0.24480071422450717,0.04690286581597681,0.30815526946331795,0.32911027663717257,0.10109163904449918,64,1
53,0.1443256613878874,0.2,-6.246319703832006,0.042177800391380596,-6.288497504223386,0.290440356670283,0.2459112878742143,0.047115647412778856,0.3115233350012022,0.3310288858350918,0.09291364422149628,64,1
54,0.13710937831849304,0.2,-6.246848438965386,0.04262968364288486,-6.289478122608271,0.29199206716239695,0.24722509677425242,0.0473673680939931,0.31519095923158863,0.3334245285993624,0.08514235252026477,64,1
55,0.1302539094025684,0.2,-6.2472045336863085,0.04314381165266386,-6.290348345338972,0.2937475502967262,0.24871143676967683,0.04765214506281508,0.3190659476303683,0.3362800681191455,0.07782909028895017,64,1
56,0.12374121393243998,0.2,-6.247415271912187,0.04371694827534587,-6.291132220187533,0.29569223282103935,0.25035796891673384,0.047967614225557315,0.3231390742652207,0.33941515788229315,0.07095552511791003,64,1
57,0.11755415323581797,0.2,-6.247505610838006,0.044336930227649896,-6.291842541065656,0.29778156500243563,0.2521269736563454,0.04830654866123765,0.3273363310399557,0.3427705149577355,0.06454013709534431,64,1
58,0.11167644557402706,0.2,-6.24749846707353,0.044994251056624995,-6.2924927181301555,0.29998083624333405,0.25398906207075955,0.04866331756738821,0.33161502844310575,0.3462201577047218,0.05856562714181124,64,1
59,0.1060926232953257,0.2,-6.247414079404737,0.045675671132016156,-6.293089750536753,0.30224384570083856,0.2559051166320002,0.04903042617761695,0.33590442898760725,0.34972651301618146,0.053038083422804874,64,1
60,0.10078799213055942,0.2,-6.247270295437561,0.0463717328186174,-6.293642028256178,0.30453811852908463,0.2578476413981755,0.04940260637627672,0.3401663376863253,0.3531832876216501,0.04792807098220063,64,1
61,0.09574859252403144,0.2,-6.247082271115012,0.047069891804393346,-6.2941521629194055,0.3068220715802347,0.25978142857118247,0.04977311248603023,0.34433605939975537,0.356605334724295,0.043244093003568615,64,1
62,0.09096116289782986,0.2,-6.2468630115804284,0.04776441955149971,-6.294627431131929,0.3090773998580281,0.2616909795982146,0.05013897504437027,0.3484017429388245,0.35985099574700874,0.03892742587649595,64,1
63,0.08641310475293837,0.2,-6.246622993166482,0.0484418584433976,-6.2950648516098795,0.3112614927786526,0.26354021676726763,0.05049328170183561,0.35228666173930445,0.3630915072286947,0.03503518884109477,64,1
